run,cond,i,layer,vector,at_prompt_end,mean_reasoning,mean_first200,mean_last200,n_reasoning_tokens
qwen3.5-27b_20260823_223518,above_good,36,40,random_control,-1.4096479415893555,-1.380273699760437,-1.1016526222229004,-1.64851975440979,10559
qwen3.5-27b_20260823_223518,above_good,37,32,value_axis,-0.4912905693054199,-4.471505641937256,-3.539640426635742,-2.7765326499938965,10151
qwen3.5-27b_20260823_223518,above_good,37,32,random_control,-0.13059355318546295,0.05938095226883888,0.08194085210561752,0.13689884543418884,10151
qwen3.5-27b_20260823_223518,above_good,37,24,value_axis,-6.6427001953125,-9.561655044555664,-10.195609092712402,-8.347379684448242,10151
qwen3.5-27b_20260823_223518,above_good,37,24,random_control,0.45877569913864136,0.39716601371765137,0.42329227924346924,0.4635017514228821,10151
qwen3.5-27b_20260823_223518,above_good,37,40,value_axis,16.490224838256836,12.568330764770508,13.9225492477417,15.131425857543945,10151
qwen3.5-27b_20260823_223518,above_good,37,40,random_control,-1.4096479415893555,-1.2613089084625244,-1.2627476453781128,-1.1186484098434448,10151
qwen3.5-27b_20260823_223518,above_good,38,32,value_axis,-0.4912905693054199,-4.319174289703369,-3.8220043182373047,-4.268798351287842,12560
qwen3.5-27b_20260823_223518,above_good,38,32,random_control,-0.13059355318546295,0.111575648188591,0.16967210173606873,-0.008265828713774681,12560
qwen3.5-27b_20260823_223518,above_good,38,24,value_axis,-6.6427001953125,-9.511970520019531,-10.3776216506958,-9.317401885986328,12560
qwen3.5-27b_20260823_223518,above_good,38,24,random_control,0.45877569913864136,0.40758487582206726,0.4506860673427582,0.4425758421421051,12560
qwen3.5-27b_20260823_223518,above_good,38,40,value_axis,16.490224838256836,12.991083145141602,13.62076187133789,13.581511497497559,12560
qwen3.5-27b_20260823_223518,above_good,38,40,random_control,-1.4096479415893555,-1.3324356079101562,-1.4032727479934692,-1.2951858043670654,12560
qwen3.5-27b_20260823_223518,above_good,39,32,value_axis,-0.4912905693054199,-4.1351847648620605,-3.6809918880462646,-3.339414119720459,10884
qwen3.5-27b_20260823_223518,above_good,39,32,random_control,-0.13059355318546295,0.08811543136835098,0.21335245668888092,0.19068992137908936,10884
qwen3.5-27b_20260823_223518,above_good,39,24,value_axis,-6.6427001953125,-9.471299171447754,-10.267282485961914,-9.37353801727295,10884
qwen3.5-27b_20260823_223518,above_good,39,24,random_control,0.45877569913864136,0.4045931398868561,0.45491042733192444,0.4718826413154602,10884
qwen3.5-27b_20260823_223518,above_good,39,40,value_axis,16.490224838256836,13.438375473022461,14.086485862731934,15.769787788391113,10884
qwen3.5-27b_20260823_223518,above_good,39,40,random_control,-1.4096479415893555,-1.372122049331665,-1.4771023988723755,-1.353057861328125,10884
qwen3.5-27b_20260823_223518,above_good,40,32,value_axis,-0.4912905693054199,-4.031662464141846,-4.482348442077637,-3.241286039352417,12375
qwen3.5-27b_20260823_223518,above_good,40,32,random_control,-0.13059355318546295,0.12090145796537399,0.156901553273201,-0.05386568233370781,12375
qwen3.5-27b_20260823_223518,above_good,40,24,value_axis,-6.6427001953125,-9.283799171447754,-10.711709022521973,-8.749807357788086,12375
qwen3.5-27b_20260823_223518,above_good,40,24,random_control,0.45877569913864136,0.39654287695884705,0.3782747685909271,0.4914673864841461,12375
qwen3.5-27b_20260823_223518,above_good,40,40,value_axis,16.490224838256836,13.348858833312988,12.801369667053223,14.52661418914795,12375
qwen3.5-27b_20260823_223518,above_good,40,40,random_control,-1.4096479415893555,-1.3030507564544678,-1.2492846250534058,-1.359248399734497,12375
qwen3.5-27b_20260823_223518,above_good,41,32,value_axis,-0.4912905693054199,-3.874344825744629,-3.786328077316284,-2.647437334060669,10887
qwen3.5-27b_20260823_223518,above_good,41,32,random_control,-0.13059355318546295,0.12143315374851227,0.18248142302036285,0.25455644726753235,10887
qwen3.5-27b_20260823_223518,above_good,41,24,value_axis,-6.6427001953125,-9.300682067871094,-10.373804092407227,-8.434757232666016,10887
qwen3.5-27b_20260823_223518,above_good,41,24,random_control,0.45877569913864136,0.4000142812728882,0.42859214544296265,0.4273463487625122,10887
qwen3.5-27b_20260823_223518,above_good,41,40,value_axis,16.490224838256836,13.883103370666504,14.156567573547363,16.43792152404785,10887
qwen3.5-27b_20260823_223518,above_good,41,40,random_control,-1.4096479415893555,-1.324239730834961,-1.4487521648406982,-1.3352932929992676,10887
qwen3.5-27b_20260823_223518,above_good,42,32,value_axis,-0.4912905693054199,-4.02762508392334,-3.956921339035034,-2.9527475833892822,12645
qwen3.5-27b_20260823_223518,above_good,42,32,random_control,-0.13059355318546295,0.1127559021115303,0.20314747095108032,0.10572151094675064,12645
qwen3.5-27b_20260823_223518,above_good,42,24,value_axis,-6.6427001953125,-9.280460357666016,-10.481383323669434,-8.521410942077637,12645
qwen3.5-27b_20260823_223518,above_good,42,24,random_control,0.45877569913864136,0.3950149416923523,0.4787735044956207,0.4175008535385132,12645
qwen3.5-27b_20260823_223518,above_good,42,40,value_axis,16.490224838256836,13.418660163879395,12.954418182373047,15.95300006866455,12645
qwen3.5-27b_20260823_223518,above_good,42,40,random_control,-1.4096479415893555,-1.3721216917037964,-1.2876296043395996,-1.4100719690322876,12645
qwen3.5-27b_20260823_223518,above_good,43,32,value_axis,-0.49128854274749756,-4.320496082305908,-3.8636786937713623,-3.2254748344421387,8342
qwen3.5-27b_20260823_223518,above_good,43,32,random_control,-0.13059398531913757,0.08773168176412582,0.1550525724887848,0.22498048841953278,8342
qwen3.5-27b_20260823_223518,above_good,43,24,value_axis,-6.642701148986816,-9.575363159179688,-10.283957481384277,-8.88266372680664,8342
qwen3.5-27b_20260823_223518,above_good,43,24,random_control,0.45877546072006226,0.41318222880363464,0.43579649925231934,0.4508950710296631,8342
qwen3.5-27b_20260823_223518,above_good,43,40,value_axis,16.490230560302734,12.885040283203125,13.538865089416504,14.492108345031738,8342
qwen3.5-27b_20260823_223518,above_good,43,40,random_control,-1.4096482992172241,-1.3396333456039429,-1.3372753858566284,-1.3183813095092773,8342
qwen3.5-27b_20260823_223518,above_good,44,32,value_axis,-0.4912905693054199,-4.188706398010254,-3.83219051361084,-3.4937384128570557,15012
qwen3.5-27b_20260823_223518,above_good,44,32,random_control,-0.13059355318546295,0.09552454203367233,0.1341923475265503,-0.009587512351572514,15012
qwen3.5-27b_20260823_223518,above_good,44,24,value_axis,-6.6427001953125,-9.36532974243164,-10.255683898925781,-8.904807090759277,15012
qwen3.5-27b_20260823_223518,above_good,44,24,random_control,0.45877569913864136,0.4200773537158966,0.44398558139801025,0.3902680277824402,15012
qwen3.5-27b_20260823_223518,above_good,44,40,value_axis,16.490224838256836,13.10421085357666,13.0580472946167,14.567673683166504,15012
qwen3.5-27b_20260823_223518,above_good,44,40,random_control,-1.4096479415893555,-1.3215622901916504,-1.3133431673049927,-1.2275891304016113,15012
qwen3.5-27b_20260823_223518,above_good,45,32,value_axis,-0.4912905693054199,-4.119097709655762,-4.578482627868652,-3.8299005031585693,12446
qwen3.5-27b_20260823_223518,above_good,45,32,random_control,-0.13059355318546295,0.10681623220443726,0.07031753659248352,0.0109941391274333,12446
qwen3.5-27b_20260823_223518,above_good,45,24,value_axis,-6.6427001953125,-9.286532402038574,-10.702167510986328,-8.775816917419434,12446
qwen3.5-27b_20260823_223518,above_good,45,24,random_control,0.45877569913864136,0.4010089933872223,0.4300433397293091,0.4050237238407135,12446
qwen3.5-27b_20260823_223518,above_good,45,40,value_axis,16.490224838256836,13.098494529724121,12.195640563964844,13.652702331542969,12446
qwen3.5-27b_20260823_223518,above_good,45,40,random_control,-1.4096479415893555,-1.2810155153274536,-1.2176856994628906,-1.3512600660324097,12446
qwen3.5-27b_20260823_223518,above_good,46,32,value_axis,-0.4912905693054199,-3.8550493717193604,-3.709519624710083,-2.7241034507751465,11354
qwen3.5-27b_20260823_223518,above_good,46,32,random_control,-0.13059355318546295,0.10788773000240326,0.1992490440607071,0.11641375720500946,11354
qwen3.5-27b_20260823_223518,above_good,46,24,value_axis,-6.6427001953125,-9.203548431396484,-10.18329906463623,-8.959245681762695,11354
qwen3.5-27b_20260823_223518,above_good,46,24,random_control,0.45877569913864136,0.3916057050228119,0.41421154141426086,0.46600764989852905,11354
qwen3.5-27b_20260823_223518,above_good,46,40,value_axis,16.490224838256836,13.681257247924805,13.237239837646484,16.32883071899414,11354
qwen3.5-27b_20260823_223518,above_good,46,40,random_control,-1.4096479415893555,-1.3371660709381104,-1.352588176727295,-1.5474032163619995,11354
qwen3.5-27b_20260823_223518,above_good,47,32,value_axis,-0.4912893772125244,-4.119145393371582,-3.7826101779937744,-2.594015121459961,7174
qwen3.5-27b_20260823_223518,above_good,47,32,random_control,-0.13059252500534058,0.12541890144348145,0.19349944591522217,0.15261322259902954,7174
qwen3.5-27b_20260823_223518,above_good,47,24,value_axis,-6.642691135406494,-9.498456001281738,-10.342759132385254,-8.986303329467773,7174
qwen3.5-27b_20260823_223518,above_good,47,24,random_control,0.458776593208313,0.38249656558036804,0.44170504808425903,0.42995280027389526,7174
qwen3.5-27b_20260823_223518,above_good,47,40,value_axis,16.490211486816406,13.237974166870117,13.756159782409668,16.697568893432617,7174
qwen3.5-27b_20260823_223518,above_good,47,40,random_control,-1.4096484184265137,-1.3304040431976318,-1.4061678647994995,-1.48044753074646,7174
qwen3.5-27b_20260823_223518,above_good,48,32,value_axis,-0.49128857254981995,-4.012592792510986,-3.614971399307251,-3.3830249309539795,9074
qwen3.5-27b_20260823_223518,above_good,48,32,random_control,-0.13059398531913757,0.11671073734760284,0.17577344179153442,0.008087494410574436,9074
qwen3.5-27b_20260823_223518,above_good,48,24,value_axis,-6.642701148986816,-9.422553062438965,-9.942887306213379,-9.081948280334473,9074
qwen3.5-27b_20260823_223518,above_good,48,24,random_control,0.45877546072006226,0.40889647603034973,0.3646671772003174,0.4584750235080719,9074
qwen3.5-27b_20260823_223518,above_good,48,40,value_axis,16.490230560302734,13.525507926940918,13.268804550170898,15.3155517578125,9074
qwen3.5-27b_20260823_223518,above_good,48,40,random_control,-1.4096482992172241,-1.3389286994934082,-1.2546042203903198,-1.251488208770752,9074
qwen3.5-27b_20260823_223518,above_good,49,32,value_axis,-0.49128857254981995,-4.334177494049072,-3.773430824279785,-2.21138072013855,9414
qwen3.5-27b_20260823_223518,above_good,49,32,random_control,-0.13059398531913757,0.09819161891937256,0.16879284381866455,0.09932050108909607,9414
qwen3.5-27b_20260823_223518,above_good,49,24,value_axis,-6.642701148986816,-9.510300636291504,-10.215177536010742,-8.3080472946167,9414
qwen3.5-27b_20260823_223518,above_good,49,24,random_control,0.45877546072006226,0.39636310935020447,0.4210927486419678,0.5202832221984863,9414
qwen3.5-27b_20260823_223518,above_good,49,40,value_axis,16.490230560302734,13.00499153137207,13.620168685913086,16.3386287689209,9414
qwen3.5-27b_20260823_223518,above_good,49,40,random_control,-1.4096482992172241,-1.3316081762313843,-1.4456714391708374,-1.338158369064331,9414
qwen3.5-27b_20260823_223518,above_good,50,32,value_axis,-0.4912905693054199,-3.9630250930786133,-4.078678607940674,-2.3282763957977295,13241
qwen3.5-27b_20260823_223518,above_good,50,32,random_control,-0.13059355318546295,0.14192968606948853,0.2134951949119568,0.11919635534286499,13241
qwen3.5-27b_20260823_223518,above_good,50,24,value_axis,-6.6427001953125,-9.389448165893555,-10.335710525512695,-8.217458724975586,13241
qwen3.5-27b_20260823_223518,above_good,50,24,random_control,0.45877569913864136,0.40271657705307007,0.38916274905204773,0.3360353112220764,13241
qwen3.5-27b_20260823_223518,above_good,50,40,value_axis,16.490224838256836,13.75311279296875,13.130815505981445,15.978337287902832,13241
qwen3.5-27b_20260823_223518,above_good,50,40,random_control,-1.4096479415893555,-1.3570150136947632,-1.4390960931777954,-1.179137110710144,13241
qwen3.5-27b_20260823_223518,above_good,51,32,value_axis,-0.4912905693054199,-4.168473720550537,-5.702949047088623,-2.9880728721618652,11374
qwen3.5-27b_20260823_223518,above_good,51,32,random_control,-0.13059355318546295,0.09974516928195953,0.12257926911115646,0.07237124443054199,11374
qwen3.5-27b_20260823_223518,above_good,51,24,value_axis,-6.6427001953125,-9.459637641906738,-11.302084922790527,-8.526006698608398,11374
qwen3.5-27b_20260823_223518,above_good,51,24,random_control,0.45877569913864136,0.402319997549057,0.3748425543308258,0.4498107433319092,11374
qwen3.5-27b_20260823_223518,above_good,51,40,value_axis,16.490224838256836,13.179699897766113,10.585701942443848,15.479867935180664,11374
qwen3.5-27b_20260823_223518,above_good,51,40,random_control,-1.4096479415893555,-1.312008261680603,-1.1985760927200317,-1.3480584621429443,11374
qwen3.5-27b_20260823_223518,above_good,52,32,value_axis,-0.4912905693054199,-4.05751895904541,-3.9178555011749268,-2.9322316646575928,11161
qwen3.5-27b_20260823_223518,above_good,52,32,random_control,-0.13059355318546295,0.09329406172037125,0.21160927414894104,0.11600647121667862,11161
qwen3.5-27b_20260823_223518,above_good,52,24,value_axis,-6.6427001953125,-9.522970199584961,-10.218852996826172,-8.38123893737793,11161
qwen3.5-27b_20260823_223518,above_good,52,24,random_control,0.45877569913864136,0.424517959356308,0.37409165501594543,0.5418586134910583,11161
qwen3.5-27b_20260823_223518,above_good,52,40,value_axis,16.490224838256836,13.878561973571777,13.128518104553223,15.458965301513672,11161
qwen3.5-27b_20260823_223518,above_good,52,40,random_control,-1.4096479415893555,-1.4171736240386963,-1.2457013130187988,-1.2708179950714111,11161
qwen3.5-27b_20260823_223518,above_good,53,32,value_axis,-0.4912905693054199,-4.00789737701416,-3.699173927307129,-3.415454149246216,11994
qwen3.5-27b_20260823_223518,above_good,53,32,random_control,-0.13059355318546295,0.12798579037189484,0.192316934466362,0.13153763115406036,11994
qwen3.5-27b_20260823_223518,above_good,53,24,value_axis,-6.6427001953125,-9.412384986877441,-10.34298324584961,-8.723633766174316,11994
qwen3.5-27b_20260823_223518,above_good,53,24,random_control,0.45877569913864136,0.3791004419326782,0.3258725702762604,0.5243778824806213,11994
qwen3.5-27b_20260823_223518,above_good,53,40,value_axis,16.490224838256836,13.61382007598877,13.338554382324219,14.567340850830078,11994
qwen3.5-27b_20260823_223518,above_good,53,40,random_control,-1.4096479415893555,-1.319612979888916,-1.266371250152588,-1.2624967098236084,11994
qwen3.5-27b_20260823_223518,above_good,54,32,value_axis,-0.4912905693054199,-4.022424697875977,-3.8228516578674316,-2.625326633453369,11060
qwen3.5-27b_20260823_223518,above_good,54,32,random_control,-0.13059355318546295,0.07917241752147675,0.1344951093196869,0.23112201690673828,11060
qwen3.5-27b_20260823_223518,above_good,54,24,value_axis,-6.6427001953125,-9.335417747497559,-10.341801643371582,-9.153179168701172,11060
qwen3.5-27b_20260823_223518,above_good,54,24,random_control,0.45877569913864136,0.42332756519317627,0.42199134826660156,0.3554529547691345,11060
qwen3.5-27b_20260823_223518,above_good,54,40,value_axis,16.490224838256836,13.324112892150879,13.520317077636719,16.49101448059082,11060
qwen3.5-27b_20260823_223518,above_good,54,40,random_control,-1.4096479415893555,-1.273641586303711,-1.3339779376983643,-1.6752922534942627,11060
qwen3.5-27b_20260823_223518,above_good,55,32,value_axis,-0.49128857254981995,-4.028305530548096,-4.039702892303467,-2.934788465499878,9122
qwen3.5-27b_20260823_223518,above_good,55,32,random_control,-0.13059398531913757,0.11192638427019119,0.19521167874336243,0.18788009881973267,9122
qwen3.5-27b_20260823_223518,above_good,55,24,value_axis,-6.642701148986816,-9.40373420715332,-10.366580963134766,-8.787984848022461,9122
qwen3.5-27b_20260823_223518,above_good,55,24,random_control,0.45877546072006226,0.3997955024242401,0.4183429777622223,0.32295867800712585,9122
qwen3.5-27b_20260823_223518,above_good,55,40,value_axis,16.490230560302734,13.743114471435547,13.0775146484375,15.873617172241211,9122
qwen3.5-27b_20260823_223518,above_good,55,40,random_control,-1.4096482992172241,-1.3586539030075073,-1.3273733854293823,-1.402854561805725,9122
qwen3.5-27b_20260823_223518,above_good,56,32,value_axis,-0.4912905693054199,-4.155875205993652,-3.807964563369751,-2.504411458969116,10155
qwen3.5-27b_20260823_223518,above_good,56,32,random_control,-0.13059355318546295,0.1177414059638977,0.1443001627922058,0.18670761585235596,10155
qwen3.5-27b_20260823_223518,above_good,56,24,value_axis,-6.6427001953125,-9.547401428222656,-10.371862411499023,-8.723955154418945,10155
qwen3.5-27b_20260823_223518,above_good,56,24,random_control,0.45877569913864136,0.39212632179260254,0.431408166885376,0.3961436152458191,10155
qwen3.5-27b_20260823_223518,above_good,56,40,value_axis,16.490224838256836,13.435038566589355,13.533726692199707,16.8104305267334,10155
qwen3.5-27b_20260823_223518,above_good,56,40,random_control,-1.4096479415893555,-1.3972389698028564,-1.4410452842712402,-1.4593150615692139,10155
qwen3.5-27b_20260823_223518,above_good,57,32,value_axis,-0.49128854274749756,-4.389288902282715,-4.061789035797119,-4.797412872314453,8379
qwen3.5-27b_20260823_223518,above_good,57,32,random_control,-0.13059398531913757,0.03535422682762146,0.144531711935997,0.04832274094223976,8379
qwen3.5-27b_20260823_223518,above_good,57,24,value_axis,-6.642701148986816,-9.743672370910645,-10.441719055175781,-9.976336479187012,8379
qwen3.5-27b_20260823_223518,above_good,57,24,random_control,0.45877546072006226,0.42693451046943665,0.4828091859817505,0.38361507654190063,8379
qwen3.5-27b_20260823_223518,above_good,57,40,value_axis,16.490230560302734,13.080146789550781,12.938501358032227,13.228034973144531,8379
qwen3.5-27b_20260823_223518,above_good,57,40,random_control,-1.4096482992172241,-1.3965293169021606,-1.3358899354934692,-1.4410513639450073,8379
qwen3.5-27b_20260823_223518,above_good,58,32,value_axis,-0.4912905693054199,-3.9978742599487305,-3.7142140865325928,-2.796828031539917,13621
qwen3.5-27b_20260823_223518,above_good,58,32,random_control,-0.13059355318546295,0.07254789769649506,0.1465023010969162,0.020149152725934982,13621
qwen3.5-27b_20260823_223518,above_good,58,24,value_axis,-6.6427001953125,-9.23108196258545,-10.218672752380371,-8.306452751159668,13621
qwen3.5-27b_20260823_223518,above_good,58,24,random_control,0.45877569913864136,0.4344612658023834,0.29091736674308777,0.5344417691230774,13621
qwen3.5-27b_20260823_223518,above_good,58,40,value_axis,16.490224838256836,13.320144653320312,13.382404327392578,15.359816551208496,13621
qwen3.5-27b_20260823_223518,above_good,58,40,random_control,-1.4096479415893555,-1.2947660684585571,-1.2068616151809692,-1.3267979621887207,13621
qwen3.5-27b_20260823_223518,above_good,59,32,value_axis,-0.4912905693054199,-4.1554694175720215,-3.7721402645111084,-3.076714515686035,9811
qwen3.5-27b_20260823_223518,above_good,59,32,random_control,-0.13059355318546295,0.14165247976779938,0.1598723977804184,0.12126339226961136,9811
qwen3.5-27b_20260823_223518,above_good,59,24,value_axis,-6.6427001953125,-9.436563491821289,-10.189042091369629,-8.457951545715332,9811
qwen3.5-27b_20260823_223518,above_good,59,24,random_control,0.45877569913864136,0.3901062607765198,0.3567543923854828,0.366514652967453,9811
qwen3.5-27b_20260823_223518,above_good,59,40,value_axis,16.490224838256836,13.176960945129395,13.73127555847168,14.782995223999023,9811
qwen3.5-27b_20260823_223518,above_good,59,40,random_control,-1.4096479415893555,-1.3345272541046143,-1.433763027191162,-1.4092471599578857,9811
qwen3.5-27b_20260823_223518,above_good,60,32,value_axis,-0.49128854274749756,-4.405416965484619,-3.9326462745666504,-2.9268453121185303,8271
qwen3.5-27b_20260823_223518,above_good,60,32,random_control,-0.13059398531913757,0.039760224521160126,0.1518118977546692,0.1650974601507187,8271
qwen3.5-27b_20260823_223518,above_good,60,24,value_axis,-6.642701148986816,-9.619441032409668,-10.431601524353027,-8.638513565063477,8271
qwen3.5-27b_20260823_223518,above_good,60,24,random_control,0.45877546072006226,0.4168132543563843,0.41399946808815,0.31253790855407715,8271
qwen3.5-27b_20260823_223518,above_good,60,40,value_axis,16.490230560302734,12.739312171936035,13.12228775024414,15.720646858215332,8271
qwen3.5-27b_20260823_223518,above_good,60,40,random_control,-1.4096482992172241,-1.2923810482025146,-1.2732272148132324,-1.4653277397155762,8271
qwen3.5-27b_20260823_223518,above_good,61,32,value_axis,-0.49128854274749756,-4.16554069519043,-4.388401985168457,-3.3357152938842773,8988
qwen3.5-27b_20260823_223518,above_good,61,32,random_control,-0.13059398531913757,0.052390456199645996,0.12786249816417694,-0.015970347449183464,8988
qwen3.5-27b_20260823_223518,above_good,61,24,value_axis,-6.642701148986816,-9.408500671386719,-10.603523254394531,-8.474482536315918,8988
qwen3.5-27b_20260823_223518,above_good,61,24,random_control,0.45877546072006226,0.4274784028530121,0.34726983308792114,0.47611767053604126,8988
qwen3.5-27b_20260823_223518,above_good,61,40,value_axis,16.490230560302734,13.003243446350098,12.612773895263672,14.547510147094727,8988
qwen3.5-27b_20260823_223518,above_good,61,40,random_control,-1.4096482992172241,-1.281840443611145,-1.3031244277954102,-1.2789578437805176,8988
qwen3.5-27b_20260823_223518,above_good,62,32,value_axis,-0.49128857254981995,-3.908834457397461,-3.3605356216430664,-2.882911443710327,9206
qwen3.5-27b_20260823_223518,above_good,62,32,random_control,-0.13059398531913757,0.1202300563454628,0.12686362862586975,0.2559734582901001,9206
qwen3.5-27b_20260823_223518,above_good,62,24,value_axis,-6.642701148986816,-9.39326000213623,-10.097613334655762,-8.995806694030762,9206
qwen3.5-27b_20260823_223518,above_good,62,24,random_control,0.45877546072006226,0.3484000861644745,0.3767758309841156,0.4105651080608368,9206
qwen3.5-27b_20260823_223518,above_good,62,40,value_axis,16.490230560302734,13.764852523803711,14.566171646118164,16.287046432495117,9206
qwen3.5-27b_20260823_223518,above_good,62,40,random_control,-1.4096482992172241,-1.3435864448547363,-1.3965476751327515,-1.624290108680725,9206
qwen3.5-27b_20260823_223518,above_good,63,32,value_axis,-0.4912905693054199,-4.477740287780762,-3.7808403968811035,-3.717869281768799,10023
qwen3.5-27b_20260823_223518,above_good,63,32,random_control,-0.13059355318546295,0.12588006258010864,0.06921426206827164,0.11907488107681274,10023
qwen3.5-27b_20260823_223518,above_good,63,24,value_axis,-6.6427001953125,-9.62160587310791,-10.165262222290039,-8.73629379272461,10023
qwen3.5-27b_20260823_223518,above_good,63,24,random_control,0.45877569913864136,0.40428128838539124,0.38497626781463623,0.47299546003341675,10023
qwen3.5-27b_20260823_223518,above_good,63,40,value_axis,16.490224838256836,12.691675186157227,13.515130996704102,13.67449951171875,10023
qwen3.5-27b_20260823_223518,above_good,63,40,random_control,-1.4096479415893555,-1.3084094524383545,-1.2270567417144775,-1.3835049867630005,10023
qwen3.5-27b_20260823_223518,above_good,64,32,value_axis,-0.4912893772125244,-4.230699062347412,-5.651789665222168,-2.9720752239227295,8180
qwen3.5-27b_20260823_223518,above_good,64,32,random_control,-0.13059252500534058,0.12798169255256653,0.1861480325460434,-0.03236188367009163,8180
qwen3.5-27b_20260823_223518,above_good,64,24,value_axis,-6.642691135406494,-9.544042587280273,-11.338173866271973,-8.835041999816895,8180
qwen3.5-27b_20260823_223518,above_good,64,24,random_control,0.458776593208313,0.4105283319950104,0.391602486371994,0.5360589027404785,8180
qwen3.5-27b_20260823_223518,above_good,64,40,value_axis,16.490211486816406,13.024650573730469,10.993289947509766,15.259103775024414,8180
qwen3.5-27b_20260823_223518,above_good,64,40,random_control,-1.4096484184265137,-1.2938449382781982,-1.2364416122436523,-1.391370415687561,8180
qwen3.5-27b_20260823_223518,above_good,65,32,value_axis,-0.4912905693054199,-4.077977657318115,-4.793260097503662,-2.6100106239318848,11618
qwen3.5-27b_20260823_223518,above_good,65,32,random_control,-0.13059355318546295,0.13593637943267822,0.13507133722305298,-0.0074094682931900024,11618
qwen3.5-27b_20260823_223518,above_good,65,24,value_axis,-6.6427001953125,-9.326799392700195,-10.807168006896973,-8.359842300415039,11618
qwen3.5-27b_20260823_223518,above_good,65,24,random_control,0.45877569913864136,0.39291661977767944,0.331931471824646,0.47242385149002075,11618
qwen3.5-27b_20260823_223518,above_good,65,40,value_axis,16.490224838256836,13.258849143981934,12.044541358947754,16.06538963317871,11618
qwen3.5-27b_20260823_223518,above_good,65,40,random_control,-1.4096479415893555,-1.2334959506988525,-1.1376363039016724,-1.2852014303207397,11618
qwen3.5-27b_20260823_223518,above_good,66,32,value_axis,-0.49128857254981995,-4.015506744384766,-4.123517036437988,-3.840191602706909,9398
qwen3.5-27b_20260823_223518,above_good,66,32,random_control,-0.13059398531913757,0.044397369027137756,0.16328254342079163,0.02063235267996788,9398
qwen3.5-27b_20260823_223518,above_good,66,24,value_axis,-6.642701148986816,-9.325143814086914,-10.377660751342773,-9.598428726196289,9398
qwen3.5-27b_20260823_223518,above_good,66,24,random_control,0.45877546072006226,0.4096158444881439,0.3816031515598297,0.5211448669433594,9398
qwen3.5-27b_20260823_223518,above_good,66,40,value_axis,16.490230560302734,13.265954971313477,12.654012680053711,14.212779998779297,9398
qwen3.5-27b_20260823_223518,above_good,66,40,random_control,-1.4096482992172241,-1.3392457962036133,-1.3985092639923096,-1.3141593933105469,9398
qwen3.5-27b_20260823_223518,above_good,67,32,value_axis,-0.4912893772125244,-4.236589431762695,-3.9535629749298096,-4.581027030944824,8160
qwen3.5-27b_20260823_223518,above_good,67,32,random_control,-0.13059252500534058,0.10746416449546814,0.16833728551864624,0.08653569221496582,8160
qwen3.5-27b_20260823_223518,above_good,67,24,value_axis,-6.642691135406494,-9.667515754699707,-10.566581726074219,-9.829599380493164,8160
qwen3.5-27b_20260823_223518,above_good,67,24,random_control,0.458776593208313,0.426188200712204,0.4837625026702881,0.4003147482872009,8160
qwen3.5-27b_20260823_223518,above_good,67,40,value_axis,16.490211486816406,13.337079048156738,13.587124824523926,13.751630783081055,8160
qwen3.5-27b_20260823_223518,above_good,67,40,random_control,-1.4096484184265137,-1.3756908178329468,-1.333308458328247,-1.3506757020950317,8160
qwen3.5-27b_20260823_223518,above_good,68,32,value_axis,-0.4912905693054199,-3.786886215209961,-3.765024185180664,-3.018916130065918,13394
qwen3.5-27b_20260823_223518,above_good,68,32,random_control,-0.13059355318546295,0.1342584490776062,0.15569038689136505,0.24016337096691132,13394
qwen3.5-27b_20260823_223518,above_good,68,24,value_axis,-6.6427001953125,-9.186487197875977,-10.208656311035156,-8.553340911865234,13394
qwen3.5-27b_20260823_223518,above_good,68,24,random_control,0.45877569913864136,0.4173904359340668,0.4226721227169037,0.3552153408527374,13394
qwen3.5-27b_20260823_223518,above_good,68,40,value_axis,16.490224838256836,14.083470344543457,13.768845558166504,15.835382461547852,13394
qwen3.5-27b_20260823_223518,above_good,68,40,random_control,-1.4096479415893555,-1.3784300088882446,-1.4812453985214233,-1.547572374343872,13394
qwen3.5-27b_20260823_223518,above_good,69,32,value_axis,-0.4912905693054199,-4.172433853149414,-3.6499297618865967,-2.9627060890197754,10184
qwen3.5-27b_20260823_223518,above_good,69,32,random_control,-0.13059355318546295,0.1315566599369049,0.16829273104667664,0.28786030411720276,10184
qwen3.5-27b_20260823_223518,above_good,69,24,value_axis,-6.6427001953125,-9.416718482971191,-10.172080993652344,-9.07441520690918,10184
qwen3.5-27b_20260823_223518,above_good,69,24,random_control,0.45877569913864136,0.39919793605804443,0.4554521441459656,0.3839326798915863,10184
qwen3.5-27b_20260823_223518,above_good,69,40,value_axis,16.490224838256836,13.165817260742188,13.947320938110352,15.90478801727295,10184
qwen3.5-27b_20260823_223518,above_good,69,40,random_control,-1.4096479415893555,-1.2808823585510254,-1.2920200824737549,-1.332849383354187,10184
qwen3.5-27b_20260823_223518,above_good,70,32,value_axis,-0.4912905693054199,-4.0089850425720215,-3.739842414855957,-3.924483299255371,10175
qwen3.5-27b_20260823_223518,above_good,70,32,random_control,-0.13059355318546295,0.0973101481795311,0.22516658902168274,0.09266333281993866,10175
qwen3.5-27b_20260823_223518,above_good,70,24,value_axis,-6.6427001953125,-9.516828536987305,-10.362710952758789,-9.254627227783203,10175
